Date,Year,Month,Month_Num,Category,Product,SKU,Region,Actual,Forecast,Unit_Price,Error,Abs_Error,APE,Bias_Pct,Revenue_Actual,Revenue_Forecast,FA_Pct,Within_20
2024-01-01,2024,Jan,1,Clothing,T-Shirt,T-S-E-01,East,550,430,480,-120,120,21.818181818181817,-21.818181818181817,264000,206400,78.18181818181819,0
2024-02-01,2024,Feb,2,Clothing,T-Shirt,T-S-E-02,East,521,349,480,-172,172,33.01343570057582,-33.01343570057582,250080,167520,66.98656429942417,0
2024-03-01,2024,Mar,3,Clothing,T-Shirt,T-S-E-03,East,905,766,480,-139,139,15.359116022099448,-15.359116022099448,434400,367680,84.64088397790054,1
2024-04-01,2024,Apr,4,Clothing,T-Shirt,T-S-E-04,East,662,732,480,70,70,10.574018126888216,10.574018126888216,317760,351360,89.42598187311178,1
2024-05-01,2024,May,5,Clothing,T-Shirt,T-S-E-05,East,1073,866,480,-207,207,19.29170549860205,-19.29170549860205,515040,415680,80.70829450139794,1
2024-06-01,2024,Jun,6,Clothing,T-Shirt,T-S-E-06,East,1270,1436,480,166,166,13.070866141732285,13.070866141732285,609600,689280,86.92913385826772,1
2024-07-01,2024,Jul,7,Clothing,T-Shirt,T-S-E-07,East,765,839,480,74,74,9.673202614379086,9.673202614379086,367200,402720,90.32679738562092,1
2024-08-01,2024,Aug,8,Clothing,T-Shirt,T-S-E-08,East,841,828,480,-13,13,1.5457788347205708,-1.5457788347205708,403680,397440,98.45422116527944,1
2024-09-01,2024,Sep,9,Clothing,T-Shirt,T-S-E-09,East,832,641,480,-191,191,22.956730769230766,-22.956730769230766,399360,307680,77.04326923076923,0
2024-10-01,2024,Oct,10,Clothing,T-Shirt,T-S-E-10,East,843,755,480,-88,88,10.438908659549229,-10.438908659549229,404640,362400,89.56109134045077,1
2024-11-01,2024,Nov,11,Clothing,T-Shirt,T-S-E-11,East,538,518,480,-20,20,3.717472118959108,-3.717472118959108,258240,248640,96.28252788104089,1
2024-12-01,2024,Dec,12,Clothing,T-Shirt,T-S-E-12,East,445,468,480,23,23,5.168539325842696,5.168539325842696,213600,224640,94.83146067415731,1
2024-01-01,2024,Jan,1,Clothing,T-Shirt,T-S-W-01,West,1009,651,290,-358,358,35.4806739345887,-35.4806739345887,292610,188790,64.51932606541129,0
2024-02-01,2024,Feb,2,Clothing,T-Shirt,T-S-W-02,West,1053,1268,290,215,215,20.417853751187085,20.417853751187085,305370,367720,79.58214624881292,0
2024-03-01,2024,Mar,3,Clothing,T-Shirt,T-S-W-03,West,961,765,290,-196,196,20.395421436004163,-20.395421436004163,278690,221850,79.60457856399583,0
2024-04-01,2024,Apr,4,Clothing,T-Shirt,T-S-W-04,West,1414,907,290,-507,507,35.85572842998586,-35.85572842998586,410060,263030,64.14427157001414,0
2024-05-01,2024,May,5,Clothing,T-Shirt,T-S-W-05,West,1081,781,290,-300,300,27.752081406105454,-27.752081406105454,313490,226490,72.24791859389454,0
2024-06-01,2024,Jun,6,Clothing,T-Shirt,T-S-W-06,West,1958,1880,290,-78,78,3.983656792645557,-3.983656792645557,567820,545200,96.01634320735444,1
2024-07-01,2024,Jul,7,Clothing,T-Shirt,T-S-W-07,West,1948,1550,290,-398,398,20.431211498973305,-20.431211498973305,564920,449500,79.56878850102669,0
2024-08-01,2024,Aug,8,Clothing,T-Shirt,T-S-W-08,West,973,602,290,-371,371,38.1294964028777,-38.1294964028777,282170,174580,61.870503597122294,0
2024-09-01,2024,Sep,9,Clothing,T-Shirt,T-S-W-09,West,1279,775,290,-504,504,39.405785770132916,-39.405785770132916,370910,224750,60.594214229867084,0
2024-10-01,2024,Oct,10,Clothing,T-Shirt,T-S-W-10,West,1062,967,290,-95,95,8.945386064030131,-8.945386064030131,307980,280430,91.05461393596987,1
2024-11-01,2024,Nov,11,Clothing,T-Shirt,T-S-W-11,West,746,661,290,-85,85,11.394101876675604,-11.394101876675604,216340,191690,88.6058981233244,1
2024-12-01,2024,Dec,12,Clothing,T-Shirt,T-S-W-12,West,757,507,290,-250,250,33.02509907529723,-33.02509907529723,219530,147030,66.97490092470278,0
2024-01-01,2024,Jan,1,Clothing,Jeans,JEA-N-01,North,415,640,353,225,225,54.21686746987952,54.21686746987952,146495,225920,45.78313253012048,0
2024-02-01,2024,Feb,2,Clothing,Jeans,JEA-N-02,North,466,555,353,89,89,19.098712446351932,19.098712446351932,164498,195915,80.90128755364807,1
2024-03-01,2024,Mar,3,Clothing,Jeans,JEA-N-03,North,751,1040,353,289,289,38.48202396804261,38.48202396804261,265103,367120,61.51797603195739,0
2024-04-01,2024,Apr,4,Clothing,Jeans,JEA-N-04,North,776,1118,353,342,342,44.072164948453604,44.072164948453604,273928,394654,55.927835051546396,0
2024-05-01,2024,May,5,Clothing,Jeans,JEA-N-05,North,937,1207,353,270,270,28.8153681963714,28.8153681963714,330761,426071,71.18463180362859,0
2024-06-01,2024,Jun,6,Clothing,Jeans,JEA-N-06,North,874,1154,353,280,280,32.036613272311214,32.036613272311214,308522,407362,67.96338672768879,0
2024-07-01,2024,Jul,7,Clothing,Jeans,JEA-N-07,North,580,739,353,159,159,27.413793103448274,27.413793103448274,204740,260867,72.58620689655173,0
2024-08-01,2024,Aug,8,Clothing,Jeans,JEA-N-08,North,478,532,353,54,54,11.297071129707113,11.297071129707113,168734,187796,88.70292887029288,1
2024-09-01,2024,Sep,9,Clothing,Jeans,JEA-N-09,North,578,669,353,91,91,15.7439446366782,15.7439446366782,204034,236157,84.2560553633218,1
2024-10-01,2024,Oct,10,Clothing,Jeans,JEA-N-10,North,579,624,353,45,45,7.772020725388601,7.772020725388601,204387,220272,92.2279792746114,1
2024-11-01,2024,Nov,11,Clothing,Jeans,JEA-N-11,North,547,688,353,141,141,25.776965265082268,25.776965265082268,193091,242864,74.22303473491773,0
2024-12-01,2024,Dec,12,Clothing,Jeans,JEA-N-12,North,503,569,353,66,66,13.12127236580517,13.12127236580517,177559,200857,86.87872763419483,1
2024-01-01,2024,Jan,1,Clothing,Jeans,JEA-S-01,South,533,663,125,130,130,24.390243902439025,24.390243902439025,66625,82875,75.60975609756098,0
2024-02-01,2024,Feb,2,Clothing,Jeans,JEA-S-02,South,798,800,125,2,2,0.2506265664160401,0.2506265664160401,99750,100000,99.74937343358397,1
2024-03-01,2024,Mar,3,Clothing,Jeans,JEA-S-03,South,571,686,125,115,115,20.140105078809107,20.140105078809107,71375,85750,79.8598949211909,0
2024-04-01,2024,Apr,4,Clothing,Jeans,JEA-S-04,South,701,820,125,119,119,16.975748930099858,16.975748930099858,87625,102500,83.02425106990015,1
2024-05-01,2024,May,5,Clothing,Jeans,JEA-S-05,South,1228,1725,125,497,497,40.472312703583064,40.472312703583064,153500,215625,59.52768729641693,0
2024-06-01,2024,Jun,6,Clothing,Jeans,JEA-S-06,South,1093,1483,125,390,390,35.68161024702653,35.68161024702653,136625,185375,64.31838975297346,0
2024-07-01,2024,Jul,7,Clothing,Jeans,JEA-S-07,South,872,1168,125,296,296,33.94495412844037,33.94495412844037,109000,146000,66.05504587155964,0
2024-08-01,2024,Aug,8,Clothing,Jeans,JEA-S-08,South,967,1193,125,226,226,23.371251292657703,23.371251292657703,120875,149125,76.6287487073423,0
2024-09-01,2024,Sep,9,Clothing,Jeans,JEA-S-09,South,780,973,125,193,193,24.743589743589745,24.743589743589745,97500,121625,75.25641025641025,0
2024-10-01,2024,Oct,10,Clothing,Jeans,JEA-S-10,South,708,1024,125,316,316,44.632768361581924,44.632768361581924,88500,128000,55.367231638418076,0
2024-11-01,2024,Nov,11,Clothing,Jeans,JEA-S-11,South,682,724,125,42,42,6.158357771260997,6.158357771260997,85250,90500,93.841642228739,1
2024-12-01,2024,Dec,12,Clothing,Jeans,JEA-S-12,South,440,504,125,64,64,14.545454545454545,14.545454545454545,55000,63000,85.45454545454545,1
2024-01-01,2024,Jan,1,Clothing,Jeans,JEA-E-01,East,178,277,468,99,99,55.61797752808989,55.61797752808989,83304,129636,44.38202247191011,0
2024-02-01,2024,Feb,2,Clothing,Jeans,JEA-E-02,East,178,260,468,82,82,46.06741573033708,46.06741573033708,83304,121680,53.93258426966292,0
2024-03-01,2024,Mar,3,Clothing,Jeans,JEA-E-03,East,227,283,468,56,56,24.669603524229075,24.669603524229075,106236,132444,75.33039647577093,0
2024-04-01,2024,Apr,4,Clothing,Jeans,JEA-E-04,East,280,278,468,-2,2,0.7142857142857143,-0.7142857142857143,131040,130104,99.28571428571429,1
2024-05-01,2024,May,5,Clothing,Jeans,JEA-E-05,East,328,398,468,70,70,21.341463414634145,21.341463414634145,153504,186264,78.65853658536585,0
2024-06-01,2024,Jun,6,Clothing,Jeans,JEA-E-06,East,220,283,468,63,63,28.636363636363637,28.636363636363637,102960,132444,71.36363636363636,0
2024-07-01,2024,Jul,7,Clothing,Jeans,JEA-E-07,East,191,210,468,19,19,9.947643979057592,9.947643979057592,89388,98280,90.05235602094241,1
2024-08-01,2024,Aug,8,Clothing,Jeans,JEA-E-08,East,251,371,468,120,120,47.808764940239044,47.808764940239044,117468,173628,52.191235059760956,0
2024-09-01,2024,Sep,9,Clothing,Jeans,JEA-E-09,East,212,270,468,58,58,27.358490566037734,27.358490566037734,99216,126360,72.64150943396226,0
2024-10-01,2024,Oct,10,Clothing,Jeans,JEA-E-10,East,150,177,468,27,27,18.0,18.0,70200,82836,82.0,1
2024-11-01,2024,Nov,11,Clothing,Jeans,JEA-E-11,East,149,204,468,55,55,36.91275167785235,36.91275167785235,69732,95472,63.08724832214765,0
2024-12-01,2024,Dec,12,Clothing,Jeans,JEA-E-12,East,119,147,468,28,28,23.52941176470588,23.52941176470588,55692,68796,76.47058823529412,0
2024-01-01,2024,Jan,1,Clothing,Jeans,JEA-W-01,West,1369,1612,168,243,243,17.75018261504748,17.75018261504748,229992,270816,82.24981738495252,1
2024-02-01,2024,Feb,2,Clothing,Jeans,JEA-W-02,West,1889,2407,168,518,518,27.421916357861303,27.421916357861303,317352,404376,72.5780836421387,0
2024-03-01,2024,Mar,3,Clothing,Jeans,JEA-W-03,West,2260,3583,168,1323,1323,58.53982300884956,58.53982300884956,379680,601944,41.46017699115044,0
2024-04-01,2024,Apr,4,Clothing,Jeans,JEA-W-04,West,2259,2647,168,388,388,17.175741478530323,17.175741478530323,379512,444696,82.82425852146967,1
2024-05-01,2024,May,5,Clothing,Jeans,JEA-W-05,West,2583,2860,168,277,277,10.723964382500968,10.723964382500968,433944,480480,89.27603561749903,1
2024-06-01,2024,Jun,6,Clothing,Jeans,JEA-W-06,West,2693,2865,168,172,172,6.386929075380617,6.386929075380617,452424,481320,93.61307092461938,1
2024-07-01,2024,Jul,7,Clothing,Jeans,JEA-W-07,West,2597,3142,168,545,545,20.98575279168271,20.98575279168271,436296,527856,79.01424720831729,0
2024-08-01,2024,Aug,8,Clothing,Jeans,JEA-W-08,West,2901,3742,168,841,841,28.990003447087208,28.990003447087208,487368,628656,71.0099965529128,0
2024-09-01,2024,Sep,9,Clothing,Jeans,JEA-W-09,West,1695,1573,168,-122,122,7.1976401179941005,-7.1976401179941005,284760,264264,92.8023598820059,1
2024-10-01,2024,Oct,10,Clothing,Jeans,JEA-W-10,West,1621,1438,168,-183,183,11.289327575570637,-11.289327575570637,272328,241584,88.71067242442936,1
2024-11-01,2024,Nov,11,Clothing,Jeans,JEA-W-11,West,1732,2134,168,402,402,23.21016166281755,23.21016166281755,290976,358512,76.78983833718245,0
2024-12-01,2024,Dec,12,Clothing,Jeans,JEA-W-12,West,1286,1301,168,15,15,1.166407465007776,1.166407465007776,216048,218568,98.83359253499222,1
2024-01-01,2024,Jan,1,Clothing,Jacket,JAC-N-01,North,540,477,96,-63,63,11.666666666666666,-11.666666666666666,51840,45792,88.33333333333333,1
2024-02-01,2024,Feb,2,Clothing,Jacket,JAC-N-02,North,545,273,96,-272,272,49.908256880733944,-49.908256880733944,52320,26208,50.091743119266056,0
2024-03-01,2024,Mar,3,Clothing,Jacket,JAC-N-03,North,501,358,96,-143,143,28.542914171656687,-28.542914171656687,48096,34368,71.45708582834331,0
2024-04-01,2024,Apr,4,Clothing,Jacket,JAC-N-04,North,734,608,96,-126,126,17.166212534059948,-17.166212534059948,70464,58368,82.83378746594006,1
2024-05-01,2024,May,5,Clothing,Jacket,JAC-N-05,North,900,1009,96,109,109,12.11111111111111,12.11111111111111,86400,96864,87.88888888888889,1
2024-06-01,2024,Jun,6,Clothing,Jacket,JAC-N-06,North,666,654,96,-12,12,1.8018018018018018,-1.8018018018018018,63936,62784,98.1981981981982,1
2024-07-01,2024,Jul,7,Clothing,Jacket,JAC-N-07,North,930,668,96,-262,262,28.172043010752688,-28.172043010752688,89280,64128,71.82795698924731,0
2024-08-01,2024,Aug,8,Clothing,Jacket,JAC-N-08,North,945,572,96,-373,373,39.470899470899475,-39.470899470899475,90720,54912,60.52910052910052,0
2024-09-01,2024,Sep,9,Clothing,Jacket,JAC-N-09,North,477,528,96,51,51,10.69182389937107,10.69182389937107,45792,50688,89.30817610062893,1
2024-10-01,2024,Oct,10,Clothing,Jacket,JAC-N-10,North,539,582,96,43,43,7.977736549165121,7.977736549165121,51744,55872,92.02226345083488,1
2024-11-01,2024,Nov,11,Clothing,Jacket,JAC-N-11,North,422,386,96,-36,36,8.530805687203792,-8.530805687203792,40512,37056,91.4691943127962,1
2024-12-01,2024,Dec,12,Clothing,Jacket,JAC-N-12,North,457,367,96,-90,90,19.693654266958426,-19.693654266958426,43872,35232,80.30634573304157,1
2024-01-01,2024,Jan,1,Clothing,Jacket,JAC-S-01,South,567,349,467,-218,218,38.447971781305114,-38.447971781305114,264789,162983,61.552028218694886,0
2024-02-01,2024,Feb,2,Clothing,Jacket,JAC-S-02,South,651,529,467,-122,122,18.74039938556068,-18.74039938556068,304017,247043,81.25960061443932,1
2024-03-01,2024,Mar,3,Clothing,Jacket,JAC-S-03,South,832,462,467,-370,370,44.47115384615385,-44.47115384615385,388544,215754,55.52884615384615,0
2024-04-01,2024,Apr,4,Clothing,Jacket,JAC-S-04,South,967,505,467,-462,462,47.776628748707346,-47.776628748707346,451589,235835,52.22337125129266,0
2024-05-01,2024,May,5,Clothing,Jacket,JAC-S-05,South,910,886,467,-24,24,2.6373626373626373,-2.6373626373626373,424970,413762,97.36263736263736,1
2024-06-01,2024,Jun,6,Clothing,Jacket,JAC-S-06,South,1155,897,467,-258,258,22.337662337662337,-22.337662337662337,539385,418899,77.66233766233766,0
2024-07-01,2024,Jul,7,Clothing,Jacket,JAC-S-07,South,964,748,467,-216,216,22.40663900414938,-22.40663900414938,450188,349316,77.59336099585063,0
2024-08-01,2024,Aug,8,Clothing,Jacket,JAC-S-08,South,931,850,467,-81,81,8.700322234156822,-8.700322234156822,434777,396950,91.29967776584319,1
2024-09-01,2024,Sep,9,Clothing,Jacket,JAC-S-09,South,569,321,467,-248,248,43.58523725834798,-43.58523725834798,265723,149907,56.41476274165203,0
2024-10-01,2024,Oct,10,Clothing,Jacket,JAC-S-10,South,543,458,467,-85,85,15.65377532228361,-15.65377532228361,253581,213886,84.34622467771639,1
2024-11-01,2024,Nov,11,Clothing,Jacket,JAC-S-11,South,440,342,467,-98,98,22.272727272727273,-22.272727272727273,205480,159714,77.72727272727273,0
2024-12-01,2024,Dec,12,Clothing,Jacket,JAC-S-12,South,616,379,467,-237,237,38.47402597402597,-38.47402597402597,287672,176993,61.52597402597403,0
2024-01-01,2024,Jan,1,Clothing,Jacket,JAC-E-01,East,347,231,190,-116,116,33.429394812680115,-33.429394812680115,65930,43890,66.57060518731988,0
2024-02-01,2024,Feb,2,Clothing,Jacket,JAC-E-02,East,409,398,190,-11,11,2.689486552567237,-2.689486552567237,77710,75620,97.31051344743277,1
2024-03-01,2024,Mar,3,Clothing,Jacket,JAC-E-03,East,430,318,190,-112,112,26.046511627906977,-26.046511627906977,81700,60420,73.95348837209302,0
2024-04-01,2024,Apr,4,Clothing,Jacket,JAC-E-04,East,425,388,190,-37,37,8.705882352941176,-8.705882352941176,80750,73720,91.29411764705883,1
2024-05-01,2024,May,5,Clothing,Jacket,JAC-E-05,East,470,427,190,-43,43,9.148936170212766,-9.148936170212766,89300,81130,90.85106382978724,1
2024-06-01,2024,Jun,6,Clothing,Jacket,JAC-E-06,East,492,451,190,-41,41,8.333333333333332,-8.333333333333332,93480,85690,91.66666666666666,1
2024-07-01,2024,Jul,7,Clothing,Jacket,JAC-E-07,East,486,384,190,-102,102,20.98765432098765,-20.98765432098765,92340,72960,79.01234567901234,0
2024-08-01,2024,Aug,8,Clothing,Jacket,JAC-E-08,East,459,446,190,-13,13,2.832244008714597,-2.832244008714597,87210,84740,97.1677559912854,1
2024-09-01,2024,Sep,9,Clothing,Jacket,JAC-E-09,East,607,619,190,12,12,1.9769357495881383,1.9769357495881383,115330,117610,98.02306425041186,1
2024-10-01,2024,Oct,10,Clothing,Jacket,JAC-E-10,East,519,372,190,-147,147,28.32369942196532,-28.32369942196532,98610,70680,71.67630057803468,0
2024-11-01,2024,Nov,11,Clothing,Jacket,JAC-E-11,East,325,301,190,-24,24,7.384615384615385,-7.384615384615385,61750,57190,92.61538461538461,1
2024-12-01,2024,Dec,12,Clothing,Jacket,JAC-E-12,East,386,357,190,-29,29,7.512953367875648,-7.512953367875648,73340,67830,92.48704663212435,1
2024-01-01,2024,Jan,1,Clothing,Jacket,JAC-W-01,West,1033,771,337,-262,262,25.36302032913843,-25.36302032913843,348121,259827,74.63697967086156,0
2024-02-01,2024,Feb,2,Clothing,Jacket,JAC-W-02,West,1274,1060,337,-214,214,16.797488226059652,-16.797488226059652,429338,357220,83.20251177394034,1
2024-03-01,2024,Mar,3,Clothing,Jacket,JAC-W-03,West,1418,1199,337,-219,219,15.444287729196052,-15.444287729196052,477866,404063,84.55571227080395,1
2024-04-01,2024,Apr,4,Clothing,Jacket,JAC-W-04,West,1239,1229,337,-10,10,0.8071025020177561,-0.8071025020177561,417543,414173,99.19289749798224,1
2024-05-01,2024,May,5,Clothing,Jacket,JAC-W-05,West,1188,567,337,-621,621,52.27272727272727,-52.27272727272727,400356,191079,47.72727272727273,0
2024-06-01,2024,Jun,6,Clothing,Jacket,JAC-W-06,West,1880,1616,337,-264,264,14.042553191489363,-14.042553191489363,633560,544592,85.95744680851064,1
2024-07-01,2024,Jul,7,Clothing,Jacket,JAC-W-07,West,1936,1296,337,-640,640,33.057851239669425,-33.057851239669425,652432,436752,66.94214876033058,0
2024-08-01,2024,Aug,8,Clothing,Jacket,JAC-W-08,West,1190,893,337,-297,297,24.95798319327731,-24.95798319327731,401030,300941,75.04201680672269,0
2024-09-01,2024,Sep,9,Clothing,Jacket,JAC-W-09,West,907,819,337,-88,88,9.70231532524807,-9.70231532524807,305659,276003,90.29768467475193,1
2024-10-01,2024,Oct,10,Clothing,Jacket,JAC-W-10,West,1265,1042,337,-223,223,17.628458498023715,-17.628458498023715,426305,351154,82.37154150197628,1
2024-11-01,2024,Nov,11,Clothing,Jacket,JAC-W-11,West,845,708,337,-137,137,16.21301775147929,-16.21301775147929,284765,238596,83.78698224852072,1
2024-12-01,2024,Dec,12,Clothing,Jacket,JAC-W-12,West,768,507,337,-261,261,33.984375,-33.984375,258816,170859,66.015625,0
2024-01-01,2024,Jan,1,Clothing,Shoes,SHO-N-01,North,531,523,464,-8,8,1.5065913370998116,-1.5065913370998116,246384,242672,98.49340866290018,1
2024-02-01,2024,Feb,2,Clothing,Shoes,SHO-N-02,North,813,759,464,-54,54,6.642066420664207,-6.642066420664207,377232,352176,93.35793357933579,1
2024-03-01,2024,Mar,3,Clothing,Shoes,SHO-N-03,North,1140,1141,464,1,1,0.08771929824561403,0.08771929824561403,528960,529424,99.91228070175438,1
2024-04-01,2024,Apr,4,Clothing,Shoes,SHO-N-04,North,989,817,464,-172,172,17.391304347826086,-17.391304347826086,458896,379088,82.6086956521739,1
2024-05-01,2024,May,5,Clothing,Shoes,SHO-N-05,North,1188,1658,464,470,470,39.56228956228956,39.56228956228956,551232,769312,60.43771043771044,0
2024-06-01,2024,Jun,6,Clothing,Shoes,SHO-N-06,North,1422,1850,464,428,428,30.09845288326301,30.09845288326301,659808,858400,69.90154711673699,0
2024-07-01,2024,Jul,7,Clothing,Shoes,SHO-N-07,North,1258,1631,464,373,373,29.650238473767885,29.650238473767885,583712,756784,70.34976152623211,0
2024-08-01,2024,Aug,8,Clothing,Shoes,SHO-N-08,North,1187,1307,464,120,120,10.109519797809604,10.109519797809604,550768,606448,89.89048020219039,1
2024-09-01,2024,Sep,9,Clothing,Shoes,SHO-N-09,North,1008,949,464,-59,59,5.853174603174603,-5.853174603174603,467712,440336,94.14682539682539,1
2024-10-01,2024,Oct,10,Clothing,Shoes,SHO-N-10,North,909,820,464,-89,89,9.79097909790979,-9.79097909790979,421776,380480,90.2090209020902,1
2024-11-01,2024,Nov,11,Clothing,Shoes,SHO-N-11,North,770,1045,464,275,275,35.714285714285715,35.714285714285715,357280,484880,64.28571428571428,0
2024-12-01,2024,Dec,12,Clothing,Shoes,SHO-N-12,North,848,1046,464,198,198,23.349056603773587,23.349056603773587,393472,485344,76.65094339622641,0
2024-01-01,2024,Jan,1,Clothing,Shoes,SHO-S-01,South,656,663,373,7,7,1.0670731707317074,1.0670731707317074,244688,247299,98.9329268292683,1
2024-02-01,2024,Feb,2,Clothing,Shoes,SHO-S-02,South,744,824,373,80,80,10.75268817204301,10.75268817204301,277512,307352,89.24731182795699,1
2024-03-01,2024,Mar,3,Clothing,Shoes,SHO-S-03,South,513,524,373,11,11,2.144249512670565,2.144249512670565,191349,195452,97.85575048732944,1
2024-04-01,2024,Apr,4,Clothing,Shoes,SHO-S-04,South,609,689,373,80,80,13.136288998357964,13.136288998357964,227157,256997,86.86371100164203,1
2024-05-01,2024,May,5,Clothing,Shoes,SHO-S-05,South,870,799,373,-71,71,8.160919540229886,-8.160919540229886,324510,298027,91.83908045977012,1
2024-06-01,2024,Jun,6,Clothing,Shoes,SHO-S-06,South,801,722,373,-79,79,9.86267166042447,-9.86267166042447,298773,269306,90.13732833957553,1
2024-07-01,2024,Jul,7,Clothing,Shoes,SHO-S-07,South,1037,791,373,-246,246,23.722275795564126,-23.722275795564126,386801,295043,76.27772420443587,0
2024-08-01,2024,Aug,8,Clothing,Shoes,SHO-S-08,South,854,947,373,93,93,10.889929742388759,10.889929742388759,318542,353231,89.11007025761124,1
2024-09-01,2024,Sep,9,Clothing,Shoes,SHO-S-09,South,787,755,373,-32,32,4.066073697585769,-4.066073697585769,293551,281615,95.93392630241424,1
2024-10-01,2024,Oct,10,Clothing,Shoes,SHO-S-10,South,458,371,373,-87,87,18.995633187772924,-18.995633187772924,170834,138383,81.00436681222706,1
2024-11-01,2024,Nov,11,Clothing,Shoes,SHO-S-11,South,417,377,373,-40,40,9.59232613908873,-9.59232613908873,155541,140621,90.40767386091127,1
2024-12-01,2024,Dec,12,Clothing,Shoes,SHO-S-12,South,495,560,373,65,65,13.131313131313133,13.131313131313133,184635,208880,86.86868686868688,1
2024-01-01,2024,Jan,1,Clothing,Shoes,SHO-E-01,East,1021,981,456,-40,40,3.9177277179236047,-3.9177277179236047,465576,447336,96.0822722820764,1
2024-02-01,2024,Feb,2,Clothing,Shoes,SHO-E-02,East,1961,2482,456,521,521,26.568077511473735,26.568077511473735,894216,1131792,73.43192248852625,0
2024-03-01,2024,Mar,3,Clothing,Shoes,SHO-E-03,East,1788,2205,456,417,417,23.322147651006713,23.322147651006713,815328,1005480,76.6778523489933,0
2024-04-01,2024,Apr,4,Clothing,Shoes,SHO-E-04,East,1507,2116,456,609,609,40.411413404114136,40.411413404114136,687192,964896,59.588586595885864,0
2024-05-01,2024,May,5,Clothing,Shoes,SHO-E-05,East,2456,2992,456,536,536,21.824104234527688,21.824104234527688,1119936,1364352,78.17589576547232,0
2024-06-01,2024,Jun,6,Clothing,Shoes,SHO-E-06,East,2797,3584,456,787,787,28.137289953521634,28.137289953521634,1275432,1634304,71.86271004647837,0
2024-07-01,2024,Jul,7,Clothing,Shoes,SHO-E-07,East,2799,3064,456,265,265,9.467667023937121,9.467667023937121,1276344,1397184,90.53233297606288,1
2024-08-01,2024,Aug,8,Clothing,Shoes,SHO-E-08,East,2215,2437,456,222,222,10.022573363431151,10.022573363431151,1010040,1111272,89.97742663656885,1
2024-09-01,2024,Sep,9,Clothing,Shoes,SHO-E-09,East,1709,1731,456,22,22,1.2873025160912814,1.2873025160912814,779304,789336,98.71269748390871,1
2024-10-01,2024,Oct,10,Clothing,Shoes,SHO-E-10,East,1793,1965,456,172,172,9.592861126603458,9.592861126603458,817608,896040,90.40713887339655,1
2024-11-01,2024,Nov,11,Clothing,Shoes,SHO-E-11,East,1156,1336,456,180,180,15.570934256055363,15.570934256055363,527136,609216,84.42906574394465,1
2024-12-01,2024,Dec,12,Clothing,Shoes,SHO-E-12,East,1391,1929,456,538,538,38.677210639827464,38.677210639827464,634296,879624,61.322789360172536,0
2024-01-01,2024,Jan,1,Clothing,Shoes,SHO-W-01,West,274,370,412,96,96,35.03649635036496,35.03649635036496,112888,152440,64.96350364963503,0
2024-02-01,2024,Feb,2,Clothing,Shoes,SHO-W-02,West,234,195,412,-39,39,16.666666666666664,-16.666666666666664,96408,80340,83.33333333333334,1
2024-03-01,2024,Mar,3,Clothing,Shoes,SHO-W-03,West,394,380,412,-14,14,3.5532994923857872,-3.5532994923857872,162328,156560,96.44670050761421,1
2024-04-01,2024,Apr,4,Clothing,Shoes,SHO-W-04,West,300,326,412,26,26,8.666666666666668,8.666666666666668,123600,134312,91.33333333333333,1
2024-05-01,2024,May,5,Clothing,Shoes,SHO-W-05,West,310,373,412,63,63,20.32258064516129,20.32258064516129,127720,153676,79.6774193548387,0
2024-06-01,2024,Jun,6,Clothing,Shoes,SHO-W-06,West,461,582,412,121,121,26.247288503253795,26.247288503253795,189932,239784,73.7527114967462,0
2024-07-01,2024,Jul,7,Clothing,Shoes,SHO-W-07,West,364,450,412,86,86,23.626373626373624,23.626373626373624,149968,185400,76.37362637362637,0
2024-08-01,2024,Aug,8,Clothing,Shoes,SHO-W-08,West,395,303,412,-92,92,23.29113924050633,-23.29113924050633,162740,124836,76.70886075949367,0
2024-09-01,2024,Sep,9,Clothing,Shoes,SHO-W-09,West,445,481,412,36,36,8.089887640449438,8.089887640449438,183340,198172,91.91011235955057,1
2024-10-01,2024,Oct,10,Clothing,Shoes,SHO-W-10,West,276,249,412,-27,27,9.782608695652174,-9.782608695652174,113712,102588,90.21739130434783,1
2024-11-01,2024,Nov,11,Clothing,Shoes,SHO-W-11,West,244,284,412,40,40,16.39344262295082,16.39344262295082,100528,117008,83.60655737704919,1
2024-12-01,2024,Dec,12,Clothing,Shoes,SHO-W-12,West,312,369,412,57,57,18.269230769230766,18.269230769230766,128544,152028,81.73076923076923,1
2024-01-01,2024,Jan,1,Clothing,Socks,SOC-N-01,North,507,626,311,119,119,23.471400394477318,23.471400394477318,157677,194686,76.52859960552269,0
2024-02-01,2024,Feb,2,Clothing,Socks,SOC-N-02,North,660,920,311,260,260,39.39393939393939,39.39393939393939,205260,286120,60.60606060606061,0
2024-03-01,2024,Mar,3,Clothing,Socks,SOC-N-03,North,672,714,311,42,42,6.25,6.25,208992,222054,93.75,1
2024-04-01,2024,Apr,4,Clothing,Socks,SOC-N-04,North,864,862,311,-2,2,0.23148148148148145,-0.23148148148148145,268704,268082,99.76851851851852,1
2024-05-01,2024,May,5,Clothing,Socks,SOC-N-05,North,1034,1194,311,160,160,15.473887814313347,15.473887814313347,321574,371334,84.52611218568666,1
2024-06-01,2024,Jun,6,Clothing,Socks,SOC-N-06,North,865,894,311,29,29,3.352601156069364,3.352601156069364,269015,278034,96.64739884393063,1
